kanji,furigana,meaning,tags,guid,romaji,hanviet
本格,ほんかく,"propriety, full-scale",JLPT_1 JLPT,DzD$oDSZg.,honkaku,BỔN CÁCH
本館,ほんかん,main building,JLPT_1 JLPT,rO)PGxv/$V,honkan,BỔN QUÁN
本気,ほんき,"seriousness, truth, sanctity",JLPT_1 JLPT,m?pL_oxeK4,honki,BỔN KHÍ
本国,ほんごく,one's own country,JLPT_1 JLPT,HviGkp(Y>O,hongoku,BỔN QUỐC
本質,ほんしつ,"essence, true nature, reality",JLPT_1 JLPT,HQcPpLF4DH,honshitsu,BỔN CHẤT
本体,ほんたい,"substance, body, trunk",JLPT_1 JLPT,"f]jl3TlH~,",hontai,BỔN THỂ
本音,ほんね,"(one's) real intention, motive",JLPT_1 JLPT Intermediate_Japanese_Ln.15 Intermediate_Japanese,Li:D?QHH;~,honne,BỔN ÂM
本能,ほんのう,instinct,JLPT_1 JLPT,LYsP`F`>Yc,honnou,BỔN NĂNG
本場,ほんば,"home, best place, genuine",JLPT_1 JLPT,L1wT%E>`J`,honba,BỔN TRÀNG
ポンプ,ポンプ,pump,JLPT_1 JLPT,iq>r8*xxvq,ponpu,
本文,ほんぶん,"text (of document), body (of letter)",JLPT_1 JLPT,OPcHo]s_IF,honbun,BỔN VĂN
本名,ほんみょう,real name,JLPT_1 JLPT,tgSVI-BSzp,honmyou,BỔN DANH
マーク,マーク,mark,JLPT_1 JLPT,xSmh(Hx|6s,maaku,
マイ～,マイ～,"my ~, one's own ~",JLPT_1 JLPT,M3C.y[*%DG,mai~,
マイクロフォン,マイクロフォン,microphone,JLPT_1 JLPT,"O(^,e1PC5c",maikurofon,
埋蔵,まいぞう,"buried property, treasure trove",JLPT_1 JLPT,x=IBNay?qY,maizou,MAI TÀNG
舞う,まう,"to dance, to flutter about, to revolve",JLPT_1 JLPT,E~)$*yPg`;,mau,VŨ
真上,まうえ,"just above, right overhead",JLPT_1 JLPT,d)IsOG^B=),maue,CHÂN THƯỢNG
前売,まえうり,"advance sale, booking",JLPT_1 JLPT,bq0PjYAHh(,maeuri,TIỀN MẠI
前置き,まえおき,"preface, introduction",JLPT_1 JLPT,w66ywP/&&4,maeoki,TIỀN TRÍ
任す,まかす,"to entrust, to leave to a person",JLPT_1 JLPT,p:ILhp([Gw,makasu,NHÂM
負かす,まかす,to defeat,JLPT_1 JLPT,qi|Hx;t;6u,makasu,PHỤ
賄う,まかなう,"to give board to, to provide meals, to pay",JLPT_1 JLPT,z7=~3@j0#5,makanau,HỐI
紛らわしい,まぎらわしい,"confusing, misleading, ambiguous",JLPT_1 JLPT,"h,2f1PppwU",magirawashii,
紛れる,まぎれる,"to be diverted, to slip into",JLPT_1 JLPT,d#WX3KXSxZ,magireru,PHÂN
真心,まごころ,"sincerity, devotion",JLPT_1 JLPT,D6e()w&]x>,magokoro,CHÂN TÂM
まごつく,まごつく,"to be confused, to be flustered",JLPT_1 JLPT,f/~oJkW$x!,magotsuku,
誠,まこと,"truth, faith, fidelity",JLPT_1 JLPT,t$vv<u=?i:,makoto,THÀNH
誠に,まことに,"indeed, really (very polite), absolutely",JLPT_1 JLPT Genki_Ln.20 Genki,P/8R*Tv!+F,makotoni,THÀNH
まさしく,まさしく,"surely, no doubt, evidently",JLPT_1 JLPT,zuz5Xe$DuA,masashiku,
勝る,まさる,"to excel, to surpass, to out-rival",JLPT_1 JLPT,t<|1#xSX&T,masaru,THẮNG
～増し,～まし,~increase,JLPT_1 JLPT,z5+QCF_t-U,~mashi,TĂNG
交える,まじえる,"to mix, to converse with, to cross (swords)",JLPT_1 JLPT,B~3MEZXI+!,majieru,GIAO
真下,ました,"right under, directly below",JLPT_1 JLPT,Iz;A7a]fD~,mashita,CHÂN HẠ
まして,まして,"still more, still less (with neg. verb), to say nothing of",JLPT_1 JLPT,PY/0T[blt;,mashite,
交わる,まじわる,"to cross, to intersect, to mingle with,",JLPT_1 JLPT,mS|?u$Z<><,majiwaru,GIAO
麻酔,ますい,anesthesia,JLPT_1 JLPT,"mw>M%F[]D,",masui,MA TÚY
またがる (うまを～),またがる (うまを～),to straddle,JLPT_1 JLPT,uN3HnTL61M,matagaru (umawo~),
待ち合わせ,まちあわせ,appointment,JLPT_1 JLPT,IyY!Ll1/sj,machiawase,ĐÃI HỢP
待ち遠しい,まちどおしい,looking forward to,JLPT_1 JLPT,w+0{4=a9>3,machidooshii,
待ち望む,まちのぞむ,"to look anxiously for, to wait eagerly for",JLPT_1 JLPT,CwJO9mIIMV,machinozomu,ĐÃI VỌNG
まちまち,まちまち,"various, different",JLPT_1 JLPT,Ddw`;bcVVc,machimachi,
末期,まっき,"deathbed, hour of death",JLPT_1 JLPT,GQt+3/1&iv,makki,MẠT KÌ
真っ二つ,まっぷたつ,in two equal parts,JLPT_1 JLPT,rhE|8rVnO$,mapputatsu,CHÂN NHỊ
まと,まと,"mark, target",JLPT_1 JLPT,Q*)wm/p9we,mato,
纏まり,まとまり,"conclusion, settlement, consistency",JLPT_1 JLPT,"z55#c:D.,?",matomari,TRIỀN
纏め,まとめ,"settlement, conclusion",JLPT_1 JLPT,oa&iF{vs}),matome,TRIỀN
免れる,まぬがれる,"to escape from, to be exempted",JLPT_1 JLPT,s%K15EwNfz,manugareru,MIỄN
招き,まねき,invitation,JLPT_1 JLPT,yU~T`=>LDi,maneki,CHIÊU
瞬き,まばたき,"wink, twinkling (of stars), flicker (of light)",JLPT_1 JLPT,P9XKDg!![C,mabataki,THUẤN
麻痺,まひ,"paralysis, palsy, numbness",JLPT_1 JLPT,"E,_FTp$2/<",mahi,MA TÝ
～まみれ,～まみれ,"covered with (by, in) ~",JLPT_1 JLPT,"sqX,LlH3-A",~mamire,
眉,まゆ,eyebrow,JLPT_1 JLPT,s]w/H=It~C,mayu,MI
鞠,まり,ball,JLPT_1 JLPT,L0Js7PDQey,mari,CÚC
丸ごと,まるごと,"in its entirety, whole, wholly",JLPT_1 JLPT,oAOL{@?a=y,marugoto,HOÀN
まるっきり,まるっきり,"completely, perfectly, just as if",JLPT_1 JLPT,roz]qfa`JS,marukkiri,
丸々,まるまる,completely,JLPT_1 JLPT,eV$3aB(/)x,marumaru,HOÀN
丸める,まるめる,"to make round, to round off, to roll up",JLPT_1 JLPT,Nd=%r[H=>c,marumeru,HOÀN
満月,まんげつ,full moon,JLPT_1 JLPT,dZR3ROGpT$,mangetsu,MÃN NGUYỆT
満場,まんじょう,"unanimous, whole audience",JLPT_1 JLPT,ffiOG%*5K_,manjou,MÃN TRÀNG
真ん前,まんまえ,"right in front, under the nose",JLPT_1 JLPT,B[GBnZiI4Z,manmae,CHÂN TIỀN
真ん丸い,まんまるい,perfectly circular,JLPT_1 JLPT,F)+$.BY>]K,manmarui,CHÂN HOÀN
真ん円い,まんまるい,perfectly round,JLPT_1 JLPT,l73GW43&1I,manmarui,CHÂN VIÊN
～味,～み,~ cast (sense of taste),JLPT_1 JLPT,JZMc!Ve6^U,~mi,VỊ
見合い,みあい,formal marriage interview,JLPT_1 JLPT,dP:cnU(>Lf,miai,KIẾN HỢP
見合わせる,みあわせる,to exchange glances; to postpone,JLPT_1 JLPT,o0gE$9N?58,miawaseru,
見落とす,みおとす,"to overlook, to fail to notice",JLPT_1 JLPT,pxrQq~WN~>,miotosu,KIẾN LẠC
未開,みかい,"savage land, backward region, uncivilized",JLPT_1 JLPT,A5z6h|*?{|,mikai,VỊ KHAI
味覚,みかく,"taste, palate, sense of taste",JLPT_1 JLPT,lw?sswB?B?,mikaku,VỊ GIÁC
幹,みき,(tree) trunk,JLPT_1 JLPT,l4N|@LrpFp,miki,CÁN
見苦しい,みぐるしい,"unsightly, ugly",JLPT_1 JLPT,"zoS)q7/,pA",migurushii,KIẾN KHỔ
見込み,みこみ,"prospects, expectation, hope",JLPT_1 JLPT,AJ2+ju9lav,mikomi,KIẾN 
未婚,みこん,unmarried,JLPT_1 JLPT,y~*KiMDApr,mikon,VỊ HÔN
未熟,みじゅく,"inexperience, unskilled, immature",JLPT_1 JLPT,Mm``I-uL4c,mijuku,VỊ THỤC
微塵,みじん,"particle, atom",JLPT_1 JLPT,xr|L`N8dB@,mijin,VI TRẦN
水気,みずけ,"moisture, dampness",JLPT_1 JLPT,"AAG,tXSTs&",mizuke,THỦY KHÍ
ミスプリント,ミスプリント,misprint,JLPT_1 JLPT,MN~t-y(9f/,misupurinto,
みすぼらしい,みすぼらしい,"shabby, seedy",JLPT_1 JLPT,zZ?|#(.Ue2,misuborashii,
ミセス,ミセス,Mrs.,JLPT_1 JLPT,FN(%bDaCYE,misesu,
見せびらかす,みせびらかす,"to show off, to flaunt",JLPT_1 JLPT,vp0up+%&~4,misebirakasu,KIẾN
見せ物,みせもの,"show, exhibition",JLPT_1 JLPT,Cc24XA|;u.,misemono,KIẾN VẬT
溝,みぞ,"ditch, drain, gutter, gap",JLPT_1 JLPT,"k,R(3N{_j9",mizo,CÂU
満たす,みたす,"to satisfy, to ingratiate, to fill, to fulfill",JLPT_1 JLPT,B44j~=|$C},mitasu,MÃN
乱す,みだす,"to throw out of order, to disarrange, to disturb",JLPT_1 JLPT,C%T3isV/48,midasu,LOẠN
乱れる,みだれる,"to get confused, to be disordered, to be disturbed",JLPT_1 JLPT,KLJg{.X@t^,midareru,LOẠN
未知,みち,not yet known,JLPT_1 JLPT,LJ513rxoTO,michi,VỊ TRI
身近,みぢか,"near oneself, close to one, familiar",JLPT_1 JLPT,bkRa/9L=lh,mijika,THÂN CẬN
導く,みちびく,"to be guided, to be shown",JLPT_1 JLPT,"A,UwJ4E[I_",michibiku,ĐẠO
密集,みっしゅう,"crowd, close formation, dense",JLPT_1 JLPT,iiclZ|l}Fq,misshuu,MẬT TẬP
密接,みっせつ,"connected, close, intimate",JLPT_1 JLPT,o{R4~BmT^x,missetsu,MẬT TIẾP
密度,みつど,density,JLPT_1 JLPT,t`MF+}P~d:,mitsudo,MẬT ĐỘ
見積もり,みつもり,"estimation, quotation",JLPT_1 JLPT,KD?@iY>SQH,mitsumori,KIẾN TÍCH
未定,みてい,"not yet fixed, undecided, pending",JLPT_1 JLPT,Q}7[YRL|?=,mitei,VỊ ĐỊNH
見通し,みとおし,"perspective, unobstructed view, prospect",JLPT_1 JLPT,hHCL?CdIG],mitooshi,KIẾN THÔNG
見なす,みなす,"to consider as, to regard",JLPT_1 JLPT,E8w4wKW7Y],minasu,KIẾN
源,みなもと,"source, origin",JLPT_1 JLPT,zO=gu0Zqs*,minamoto,NGUYÊN
見習う,みならう,to follow another's example,JLPT_1 JLPT,p&yDgKca2!,minarau,KIẾN TẬP
身なり,みなり,personal appearance,JLPT_1 JLPT,s|<m`9tUtv,minari,THÂN
峰,みね,"peak, ridge",JLPT_1 JLPT,wx-mVJq6fi,mine,PHONG
身の上,みのうえ,"one's future, one's welfare, one's personal history",JLPT_1 JLPT,j-p$+}.^ac,minoue,THÂN THƯỢNG
見逃す,みのがす,"to miss, to overlook, to leave at large",JLPT_1 JLPT,IsG@e1nb*B,minogasu,KIẾN ĐÀO
身の回り,みのまわり,"one's personal appearance, personal belongings",JLPT_1 JLPT,"[(&,B0kXN",minomawari,THÂN HỒI
見計らう,みはからう,to choose at one's own discretion,JLPT_1 JLPT,"z8AN&Zq,!-",mihakarau,KIẾN KẾ
見晴らし,みはらし,view,JLPT_1 JLPT,h3a00LHX8h,miharashi,KIẾN TÌNH
身振り,みぶり,gesture,JLPT_1 JLPT Intermediate_Japanese Intermediate_Japanese_Ln.11,Lm.Fj=%/7a,miburi,THÂN CHẤN
脈,みゃく,pulse,JLPT_1 JLPT,C|`|>zxQM+,myaku,MẠCH
ミュージック,ミュージック,music,JLPT_1 JLPT,t9mG6QGvsw,myuujikku,
未練,みれん,"lingering affection, attachment, regret(s)",JLPT_1 JLPT,B=cwZ~017_,miren,VỊ LUYỆN
見渡す,みわたす,"to look out over, to survey (scene), to take an extensive view of",JLPT_1 JLPT,x&]mO6(]ee,miwatasu,KIẾN ĐỘ
民宿,みんしゅく,private house providing lodging and meals to tourists,JLPT_1 JLPT Intermediate_Japanese_Ln.10 Intermediate_Japanese,yy/1y<3;Yk,minshuku,DÂN TÚC
民族,みんぞく,"people, race",JLPT_1 JLPT,p>p/|sT6Jg,minzoku,DÂN TỘC
民俗,みんぞく,folk customs,JLPT_1 JLPT,M(tc2N/}z{,minzoku,DÂN TỤC
無意味,むいみ,"nonsense, no meaning",JLPT_1 JLPT,B9C6%m[4lF,muimi,VÔ Ý VỊ
ムード,ムード,mood,JLPT_1 JLPT,JZzdb{.Zc^,muudo,
無口,むくち,reticence,JLPT_1 JLPT,z:Ts^0TQ4#,mukuchi,VÔ KHẨU
婿,むこ,son-in-law,JLPT_1 JLPT,bX1GlIQN8L,muko,TẾ
無効,むこう,"invalid, no effect, unavailable",JLPT_1 JLPT,EqE:ixA-k+,mukou,VÔ HIỆU
無言,むごん,silence,JLPT_1 JLPT,fZ{o?TF{7B,mugon,VÔ NGÔN
無邪気,むじゃき,"innocence, simple-mindedness",JLPT_1 JLPT,L)xB!4E<k?,mujaki,VÔ TÀ KHÍ
むしる,むしる,"to pluck, to pick, to tear",JLPT_1 JLPT,.d8S>K-=k,mushiru,
結び,むすび,"ending, conclusion, union",JLPT_1 JLPT,d{_<>*~x%J,musubi,KẾT
結び付き,むすびつき,"connection, relation",JLPT_1 JLPT,"O3KGVopE,2",musubitsuki,KẾT PHÓ
結び付く,むすびつく,"to be connected or related, to join together",JLPT_1 JLPT,EMFAQ1Kh)m,musubitsuku,KẾT PHÓ
結び付ける,むすびつける,"to combine, to join, to tie on, to attach with a knot",JLPT_1 JLPT,fRB2/x*X`A,musubitsukeru,
無線,むせん,"wireless, radio",JLPT_1 JLPT,y?)Jdm`O>c,musen,VÔ TUYẾN
無駄遣い,むだづかい,"waste money on, squander money on",JLPT_1 JLPT Genki_Ln.22 Genki,"O?A,`d=isH",mudazukai,VÔ ĐÀ KHIỂN
無断,むだん,"without permission, without notice",JLPT_1 JLPT,I$Ua7qpQZH,mudan,VÔ ĐOẠN
無知,むち,ignorance,JLPT_1 JLPT,g+^m*mx.<r,muchi,VÔ TRI
無茶,むちゃ,"absurd, unreasonable",JLPT_1 JLPT Intermediate_Japanese_Ln.12 Intermediate_Japanese,AEYrHxjg#f,mucha,VÔ TRÀ
無茶苦茶,むちゃくちゃ,"confused, jumbled, mixed up, unreasonable",JLPT_1 JLPT,KCqc4.UxPr,muchakucha,VÔ TRÀ KHỔ TRÀ
空しい,むなしい,"vacant, futile, vain",JLPT_1 JLPT,P|:1(IV_+~,munashii,KHÔNG
無念,むねん,"chagrin, regret",JLPT_1 JLPT,b;piP^Vw+j,munen,VÔ NIỆM
無能,むのう,"inefficiency, incompetence",JLPT_1 JLPT,izu(:0$`9@,munou,VÔ NĂNG
無闇に,むやみに,"unreasonably, absurdly, at random",JLPT_1 JLPT,N)&c#LP7Bq,muyamini,VÔ ÁM
無用,むよう,"useless, needlessness, unnecessariness",JLPT_1 JLPT,"Oc`U#P0i,-",muyou,VÔ DỤNG
斑,むら,"unevenness, inconsistency, irregularity",JLPT_1 JLPT,ejP4z=)m?O,mura,BAN
群がる,むらがる,"to swarm, to gather",JLPT_1 JLPT,vyc%)s7Efv,muragaru,QUẦN
無論,むろん,"of course, naturally",JLPT_1 JLPT,I(9V_xrT80,muron,VÔ LUẬN
名産,めいさん,noted product,JLPT_1 JLPT,KN>?5r|..h,meisan,DANH SẢN
名称,めいしょう,name,JLPT_1 JLPT,P!9gSFK*GV,meishou,DANH XƯNG
命中,めいちゅう,a hit,JLPT_1 JLPT,Qq0/BP{lJ:,meichuu,MỆNH TRUNG
明白,めいはく,"obvious, clear",JLPT_1 JLPT,g|K4[<><hX,meihaku,MINH BẠCH
名簿,めいぼ,register of names,JLPT_1 JLPT,xkhYhi]K-$,meibo,DANH BỘ
名誉,めいよ,"honor, credit, prestige",JLPT_1 JLPT,PiLIi1%_ER,meiyo,DANH DỰ
明瞭,めいりょう,clarity,JLPT_1 JLPT,"s[dks,f=+A",meiryou,MINH LIỆU
明朗,めいろう,"bright, clear, cheerful",JLPT_1 JLPT,Kzdx<dR.%],meirou,MINH LÃNG
メーカー,メーカー,manufacturer,JLPT_1 JLPT,r)Eust:VuL,meekaa,
目方,めかた,weight,JLPT_1 JLPT,"unS}*nsB,_",mekata,MỤC PHƯƠNG
恵み,めぐみ,blessing,JLPT_1 JLPT,gdikXkV`X<,megumi,HUỆ
恵む,めぐむ,"to bless, to show mercy to",JLPT_1 JLPT,u_D+Zdxyy/,megumu,HUỆ
目覚しい,めざましい,"brilliant, remarkable",JLPT_1 JLPT,"z8UKuy,l`d",mezamashii,MỤC GIÁC
目覚める,めざめる,to wake up,JLPT_1 JLPT,~I1tdEiJ_,mezameru,MỤC GIÁC
召す,めす,"to call, to send for, to put on",JLPT_1 JLPT,K%!n2|&<A0,mesu,TRIỆU
雌,めす,female (animal),JLPT_1 JLPT,EW)C>Dc!w6,mesu,THƯ
目付き,めつき,"look, expression of the eyes, eyes",JLPT_1 JLPT,MWZLbZ@^R+,metsuki,MỤC PHÓ
滅亡,めつぼう,"downfall, collapse, destruction",JLPT_1 JLPT,"v,{^w}Wj5u",metsubou,DIỆT VONG
メディア,メディア,media,JLPT_1 JLPT,A?+IR*&l/Z,media,
目途,めど,"goal, outlook",JLPT_1 JLPT,iewKY)jVg],medo,MỤC ĐỒ
目盛,めもり,"scale, gradations",JLPT_1 JLPT,"q0F+,vU3vc",memori,MỤC THỊNH
メロディー,メロディー,melody,JLPT_1 JLPT,coHp=(F!o=,merodii,
面会,めんかい,interview,JLPT_1 JLPT,QB;1.39?j>,menkai,DIỆN HỘI
免除,めんじょ,"exemption, exoneration, discharge",JLPT_1 JLPT,ro}g@BYFqK,menjo,MIỄN TRỪ
面する,めんする,"to face on, to look out on to",JLPT_1 JLPT,oK/f+%co{~,mensuru,DIỆN
面目,めんぼく,"face, honor, reputation",JLPT_1 JLPT,xl=a%LW1Mr,menboku,DIỆN MỤC
面目,めんもく,"face, honor, reputation",JLPT_1 JLPT,p4D(kkU&Ya,menmoku,DIỆN MỤC
～網,～もう,~ network,JLPT_1 JLPT,"kks{,EwPh",~mou,VÕNG
設ける,もうける,"to create, to establish",JLPT_1 JLPT,MQGAfGCn2s,moukeru,THIẾT
申し入れる,もうしいれる,"to propose, to suggest",JLPT_1 JLPT,A!/~oWN34l,moushiireru,THÂN NHẬP
申込,もうしこみ,"application, request, proposal",JLPT_1 JLPT,iTX<OH$n{u,moushikomi,THÂN 
申出,もうしで,"request, claim, report",JLPT_1 JLPT,"v,YJy~@#5$",moushide,THÂN XUẤT
申し出る,もうしでる,"to report to, to tell, to suggest",JLPT_1 JLPT,o$K|y3;=)!,moushideru,THÂN XUẤT
申し分,もうしぶん,"objection, shortcomings",JLPT_1 JLPT,GNY9])J3>&,moushibun,THÂN PHÂN
盲点,もうてん,blind spot,JLPT_1 JLPT,m.:>Z[agNy,mouten,MANH ĐIỂM
猛烈,もうれつ,"violent, vehement, rage",JLPT_1 JLPT,yLUeQW5(ZA,mouretsu,MÃNH LIỆT
モーテル,モーテル,motel,JLPT_1 JLPT,mg2c}$GoZg,mooteru,
もがく,もがく,"to struggle, to wriggle, to be impatient",JLPT_1 JLPT,C7rE2*5O^8,mogaku,
目録,もくろく,"catalogue, catalog, list",JLPT_1 JLPT,uL+agcp`WN,mokuroku,MỤC LỤC
目論見,もくろみ,"a plan, a scheme, intention",JLPT_1 JLPT,c9iE`D<`%d,mokuromi,MỤC LUẬN KIẾN
模型,もけい,"model, dummy, marquette",JLPT_1 JLPT,ed!.{WEf4?,mokei,MÔ HÌNH
模索,もさく,groping (for),JLPT_1 JLPT,"B4,c<+ikaa",mosaku,MÔ TÁC
もしかして,もしかして,"perhaps, possibly",JLPT_1 JLPT,w5+%$rMA:M,moshikashite,
もしくは,もしくは,"or, otherwise",JLPT_1 JLPT,f24/]y_t7c,moshikuha,
もたらす,もたらす,"to bring, to take, to bring about",JLPT_1 JLPT,k=cp%Lr}Pw,motarasu,
持ち切り,もちきり,"hot topic, talk of the town",JLPT_1 JLPT,Q~!SFE+j1*,mochikiri,TRÌ THIẾT
目下,もっか,"at present, now",JLPT_1 JLPT,J1]`GmmTSp,mokka,MỤC HẠ
専ら,もっぱら,"wholly, solely, entirely",JLPT_1 JLPT,tu&L<v;Fqv,moppara,CHUYÊN
もてなす,もてなす,"to entertain, to make welcome",JLPT_1 JLPT,K@A<3)}2cZ,motenasu,
もてる,もてる,"to be well liked, to be popular",JLPT_1 JLPT,K^XraA[CV!,moteru,
モニター,モニター,(computer) monitor,JLPT_1 JLPT,ztCrx#(s0[,monitaa,
物好き,ものずき,(idle) curiosity,JLPT_1 JLPT,Rb?3(vt:f>,monozuki,VẬT HẢO
物足りない,ものたりない,"unsatisfied, unsatisfactory",JLPT_1 JLPT,KI9JcrBw_2,monotarinai,
もはや,もはや,"already, now",JLPT_1 JLPT,fZ`+BeK9z~,mohaya,
模範,もはん,"model, example",JLPT_1 JLPT,Mau9*C?C72,mohan,MÔ PHẠM
模倣,もほう,"imitation, copying",JLPT_1 JLPT,yUL<]q3$8n,mohou,MÔ PHỎNG
もめる,もめる,"to disagree, to dispute",JLPT_1 JLPT,v(j?vVE;el,momeru,
股,もも,"thigh, femur",JLPT_1 JLPT,G_TQ_^K>(0,momo,CỔ
腿,もも,"thigh, femur",JLPT_1 JLPT,Fl0F`YIkpg,momo,THỐI
催す,もよおす,"to hold (a meeting), to give (a dinner)",JLPT_1 JLPT,qKmEag$Qr@,moyoosu,THÔI
漏らす,もらす,"to let leak, to reveal",JLPT_1 JLPT,k!U%{2y7j|,morasu,LẬU
盛り上がる,もりあがる,"to rouse, to swell, to rise",JLPT_1 JLPT,g[M=aCpEE[,moriagaru,
漏る,もる,"to leak, to run out",JLPT_1 JLPT,ke69%r#AD.,moru,LẬU
漏れる,もれる,"to leak out, to escape, to filter out",JLPT_1 JLPT,f:|ir!hLeQ,moreru,LẬU
脆い,もろい,"brittle, fragile, tender-hearted",JLPT_1 JLPT,m7?rDT~~db,moroi,THÚY
もろに,もろに,"completely, altogether, bodily",JLPT_1 JLPT,K3fu7*E_vY,moroni,
矢,や,arrow,JLPT_1 JLPT,uA$qbca=&2,ya,THỈ
野外,やがい,"fields, outskirts, open air, suburbs",JLPT_1 JLPT,"gD=,$2gpm|",yagai,DÃ NGOẠI
～薬,～やく,medicine,JLPT_1 JLPT,O.[e|Y6E?j,~yaku,DƯỢC
夜具,やぐ,bedding,JLPT_1 JLPT,EFUa$D)qGB,yagu,DẠ CỤ
役職,やくしょく,"post, managerial position, official position",JLPT_1 JLPT,o1K=ON/OTS,yakushoku,DỊCH CHỨC
役場,やくば,town hall,JLPT_1 JLPT,g(k9.|^KSZ,yakuba,DỊCH TRÀNG
やけに,やけに,"sure, very",JLPT_1 JLPT,tyF=qET&O!,yakeni,
屋敷,やしき,mansion,JLPT_1 JLPT,kyE@%cV[?g,yashiki,ỐC PHU
養う,やしなう,"to rear, to maintain, to cultivate",JLPT_1 JLPT,neyyq^bU/c,yashinau,DƯỠNG
野心,やしん,"ambition, aspiration",JLPT_1 JLPT,n<1rbhOoTc,yashin,DÃ TÂM
安っぽい,やすっぽい,"cheap-looking, tawdry",JLPT_1 JLPT,q./Z7LJ%[7,yasuppoi,AN
休める,やすめる,"to rest, to suspend, to give relief",JLPT_1 JLPT,JqF3vGaVV,yasumeru,HƯU
野生,やせい,wild,JLPT_1 JLPT,Fy^pVCXg]$,yasei,DÃ SANH
奴,やつ,"(vulg.) fellow, guy, chap",JLPT_1 JLPT,"zof3FA<N,u",yatsu,NÔ
闇,やみ,"darkness, shady, illegal",JLPT_1 JLPT,s|4s:5(PD;,yami,ÁM
病む,やむ,"to fall ill, to be ill",JLPT_1 JLPT,H5M2j-I:6B,yamu,BỆNH
ややこしい,ややこしい,"puzzling, tangled, complicated, complex",JLPT_1 JLPT,ICemn<#!-X,yayakoshii,
やりとおす,やりとおす,"to carry through, to achieve, to complete",JLPT_1 JLPT,J/n?:UTJiF,yaritoosu,
やりとげる,やりとげる,to accomplish,JLPT_1 JLPT,pEIG3P~OVf,yaritogeru,
和らげる,やわらげる,"to soften, to moderate, to relieve",JLPT_1 JLPT,kl6br!q.AY,yawarageru,HÒA
ヤング,ヤング,young,JLPT_1 JLPT,"gk{d%L,)K+",yangu,
～油,～ゆ,~ oil,JLPT_1 JLPT,QcD#WpcqE6,~yu,DU
優位,ゆうい,"predominance, ascendancy, superiority",JLPT_1 JLPT,kt30`|;>Vo,yuui,ƯU VỊ
憂鬱,ゆううつ,"depression, melancholy",JLPT_1 JLPT,oT|*}x?p{D,yuuutsu,ƯU ÚC
有益,ゆうえき,"beneficial, profitable",JLPT_1 JLPT,B/K9zqnWV+,yuueki,HỮU ÍCH
優越,ゆうえつ,"supremacy, predominance, being superior to",JLPT_1 JLPT,J@3^J2[Dqz,yuuetsu,ƯU VIỆT
勇敢,ゆうかん,"bravery, heroism, gallantry",JLPT_1 JLPT,ij|^m_ZF8l,yuukan,DŨNG CẢM
夕暮れ,ゆうぐれ,"evening, (evening) twilight",JLPT_1 JLPT,xn0Tp1JH0v,yuugure,TỊCH MỘ
融資,ゆうし,"financing, loan",JLPT_1 JLPT,G&m_H=N/D;,yuushi,DUNG TƯ
有する,ゆうする,"to own, to be endowed with",JLPT_1 JLPT,vkF;K$-{=^,yuusuru,HỮU
優勢,ゆうせい,"superiority, superior power, predominance",JLPT_1 JLPT,L0nx>W(-e+,yuusei,ƯU THẾ
優先,ゆうせん,"preference, priority",JLPT_1 JLPT,l)|YgL5_SN,yuusen,ƯU TIÊN
誘導,ゆうどう,"guidance, leading, inducement",JLPT_1 JLPT,uG_U[CknG5,yuudou,DỤ ĐẠO
融通,ゆうずう,"adaptability, versatility, finance",JLPT_1 JLPT,n>A>S2P-0$,yuuzuu,DUNG THÔNG
優美,ゆうび,"grace, refinement, elegance",JLPT_1 JLPT,}Ap|`a2gY,yuubi,ƯU MĨ
有望,ゆうぼう,"good prospects, full of hope, promising",JLPT_1 JLPT,oFsPf~4K.z,yuubou,HỮU VỌNG
遊牧,ゆうぼく,nomadism,JLPT_1 JLPT,gJX#eMq!5y,yuuboku,DU MỤC
夕焼け,ゆうやけ,sunset,JLPT_1 JLPT,H_x[IPS7*X,yuuyake,TỊCH THIÊU
有力,ゆうりょく,"influence, prominence; potent",JLPT_1 JLPT,uhNbfXeT%o,yuuryoku,HỮU LỰC
幽霊,ゆうれい,"ghost, specter, phantom",JLPT_1 JLPT,d6/M)isa9B,yuurei,U LINH
誘惑,ゆうわく,"temptation, allurement, lure",JLPT_1 JLPT,hy!Cy1YJLH,yuuwaku,DỤ HOẶC
故,ゆえ,"reason, cause, circumstances",JLPT_1 JLPT,h8UChh;E+0,yue,CỐ
歪む,ゆがむ,"to warp, to be crooked, to be distorted",JLPT_1 JLPT,O/sWb*b+n=,yugamu,OAI
揺さぶる,ゆさぶる,"to shake, to jolt, to rock, to swing",JLPT_1 JLPT,o>L:}zi#N(,yusaburu,DAO
濯ぐ,ゆすぐ,"to rinse, to wash out",JLPT_1 JLPT,z.SPsly;Tq,yusugu,TRẠC
ゆとり,ゆとり,"reserve, affluence, time (to spare)",JLPT_1 JLPT,NS_6$;R>$L,yutori,
ユニーク,ユニーク,unique,JLPT_1 JLPT,E5Uv4)V5=f,yuniiku,
ユニフォーム,ユニフォーム,uniform,JLPT_1 JLPT,n$7/R&Ww((,yunifoomu,
指差す,ゆびさす,to point at,JLPT_1 JLPT,AE`Cr+k?sb,yubisasu,CHỈ SOA
弓,ゆみ,bow,JLPT_1 JLPT,mG05Jx(c4U,yumi,CUNG
